,date,id,rawContent,url,username,followerCount,replyCount,retweetCount,likeCount,quoteCount,langugage,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card
27,2023-06-02 17:46:20+00:00,1664689921515311118,"👀 0VIX x @PaulygonNFT, the hottest upcoming Quest-based #NFT launch #onPolygon

Special Pauly-drip for 0VIX users on @0xPolygon #zkEVM.

🤫 All while qualifying for a potential #Polygon zkEVM #Airdrop 

Probably nothing 🌊",https://twitter.com/0vixProtocol/status/1664689921515311118,0vixProtocol,15862,12,15,33,2,en,,,,https://twitter.com/PaulygonNFT/status/1664610785220259841,,,"[User(username='PaulygonNFT', id=1639071974495522817, displayname='Paulygon (NO, WL)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='0xPolygon', id=1290205144815108099, displayname='Polygon', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,"['NFT', 'onPolygon', 'zkEVM', 'Polygon', 'Airdrop']",,
28,2023-05-30 14:52:01+00:00,1663558888799744001,"0IP-21 on the Distribution of recuperated GHST funds is now Live.

The core objective of 0IP-21 is to vote on an option for a fair redistribution of recuperated GHST funds to users affected by the 0VIX exploit.

The 0VIX Protocol aims to allocate the recuperated liquidity in a manner that promotes fairness, accessibility, and the long-term sustainability of the affected markets. This redistribution will be the cornerstone on which the reopening of future protocol operations will rest.

Next steps to follow this proposal:

-0VIX will suggest a proposal to @aavegotchi on how to return the GHST that was sent to their treasury (through no fault of their own).

-0VIX will share a draft of the proposal to Restart 0VIX on Polygon PoS with the 0VIX community.

-0VIX will implement advanced security measures prior to restarting 0VIX on Polygon PoS including:

1. Real-time protection via an integration with @hexagate_  that detects and mitigates exploits.

2. Upgraded protocol risk parameters that mitigate toxic liquidation spirals and therefore bad debt.

Please find more details in the link below:
https://t.co/BOl6tGEn6h

To vote, please connect the wallet you used to interact with 0VIX containing pre-mined VIX.",https://twitter.com/0vixProtocol/status/1663558888799744001,0vixProtocol,15862,2,8,22,1,en,"[TextLink(text='vote.0vix.com/#/proposal/0x7…', url='https://vote.0vix.com/#/proposal/0x7f8f6ce23115e8a009327b9010caf7e6b809617691281f05ee0afc874143b8c3', tcourl='https://t.co/BOl6tGEn6h', indices=(1107, 1130))]",,,,,,"[User(username='aavegotchi', id=1280538599557984256, displayname='Aavegotchi 👻 💜', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='hexagate_', id=1544385947156058112, displayname='Hexagate', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
29,2023-05-26 14:31:18+00:00,1662104125780250624,"Step 4: Approve the asset(s) and supply liquidity. That's it!

If you have any other questions, please always feel free to join the 0VIX Discord and ask them there: https://t.co/wDHJXGaebU

18/18",https://twitter.com/0vixProtocol/status/1662104125780250624,0vixProtocol,15862,0,3,6,0,en,"[TextLink(text='discord.gg/Q8GZQ6HhKs', url='https://discord.gg/Q8GZQ6HhKs', tcourl='https://t.co/wDHJXGaebU', indices=(165, 188))]",,,,1.6621041240311357e+18,https://twitter.com/0vixProtocol,,,,,,"SummaryCard(title='Discord - A New Way to Chat with Friends & Communities', url='https://discord.gg/Q8GZQ6HhKs', description='Discord is the easiest way to communicate over voice, video, and text. Chat, hang out, and stay close with your friends and communities.', thumbnailUrl=None, siteUser=User(username='discord', id=3065618342, displayname='Discord', rawDescription='Discord is the easiest way to talk over voice, video, and text. For account issues and support: @discord_support', renderedDescription='Discord is the easiest way to talk over voice, video, and text. For account issues and support: @discord_support', descriptionLinks=None, verified=False, created=datetime.datetime(2015, 3, 7, 1, 0, 18, tzinfo=datetime.timezone.utc), followersCount=4611390, friendsCount=1110, statusesCount=489922, favouritesCount=29480, listedCount=4504, mediaCount=26509, location='San Francisco, CA', protected=None, link=TextLink(text='discord.com', url='https://discord.com/', tcourl='https://t.co/EWXh7hERbq', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1605995588297773056/E9xyyqqA_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/3065618342/1620918020', label=None, blue=True, blueType='Business'), creatorUser=User(username='discord', id=3065618342, displayname='Discord', rawDescription='Discord is the easiest way to talk over voice, video, and text. For account issues and support: @discord_support', renderedDescription='Discord is the easiest way to talk over voice, video, and text. For account issues and support: @discord_support', descriptionLinks=None, verified=False, created=datetime.datetime(2015, 3, 7, 1, 0, 18, tzinfo=datetime.timezone.utc), followersCount=4611390, friendsCount=1110, statusesCount=489922, favouritesCount=29480, listedCount=4504, mediaCount=26509, location='San Francisco, CA', protected=None, link=TextLink(text='discord.com', url='https://discord.com/', tcourl='https://t.co/EWXh7hERbq', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1605995588297773056/E9xyyqqA_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/3065618342/1620918020', label=None, blue=True, blueType='Business'))"
30,2023-05-26 14:31:18+00:00,1662104124031135746,"Step 3: Click on “Full Range” in the bottom right corner or select specific ""Min"" and ""Max Price"" parameters and select the amount of liquidity you’d like to provide.

Learn more in the article on ""How to provide liquidity on Uniswap V3"" here: https://t.co/fM9YkE5uqn

17/18 https://t.co/XPQ9l8xJ1C",https://twitter.com/0vixProtocol/status/1662104124031135746,0vixProtocol,15862,1,2,9,0,en,"[TextLink(text='support.uniswap.org/hc/en-us/artic…', url='https://support.uniswap.org/hc/en-us/articles/7423194619661-How-to-provide-liquidity-on-Uniswap-V3', tcourl='https://t.co/fM9YkE5uqn', indices=(244, 267))]","[Photo(previewUrl='https://pbs.twimg.com/media/FxDdI9UX0AAaxP3?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FxDdI9UX0AAaxP3?format=png&name=orig', altText=None)]",,,1.6621041224540774e+18,https://twitter.com/0vixProtocol,,,,,,
31,2023-05-26 14:31:17+00:00,1662104122454077442,"Step 2: Choose the desired assets.

In this example, we will go for the MATIC/oMATIC pair. Get the oMATIC contract from the 0VIX Docs to add the token: https://t.co/6VPkegx9P6.

16/18 https://t.co/CUXEBsA9NP",https://twitter.com/0vixProtocol/status/1662104122454077442,0vixProtocol,15862,1,0,7,0,en,"[TextLink(text='docs.0vix.com/developers/con…', url='https://docs.0vix.com/developers/contract-addresses/mainnet', tcourl='https://t.co/6VPkegx9P6', indices=(152, 175))]","[Photo(previewUrl='https://pbs.twimg.com/media/FxDdGrbX0AAod3C?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FxDdGrbX0AAod3C?format=png&name=orig', altText=None)]",,,1.6621041209692897e+18,https://twitter.com/0vixProtocol,,,,,,
32,2023-05-26 14:31:16+00:00,1662104118721236994,"Afterwards, input the amounts and, if there is liquidity, you will be able to execute a swap as you normally would execute one on Uniswap.

In this instance of MATIC/oMATIC, there is no liquidity that has been provided by users.

14/18 https://t.co/0pjkE26IZK",https://twitter.com/0vixProtocol/status/1662104118721236994,0vixProtocol,15862,2,0,4,0,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/FxDdB08WIAY_hCg?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FxDdB08WIAY_hCg?format=png&name=orig', altText=None)]",,,1.6621041172532224e+18,https://twitter.com/0vixProtocol,,,,,,
33,2023-05-11 21:48:45+00:00,1656778396914061312,"5/ Read the full lifecycle and the active discussion around it here: https://t.co/YtfEsTev44

Join the community and let's discover how we can grow the 0x Protocol ecosystem together.

See you in our community forums 👇
📝 https://t.co/1xqZTuXHRZ
💬 https://t.co/GLFa7VSss1",https://twitter.com/zeroexprotocol/status/1656778396914061312,zeroexprotocol,544,0,0,7,0,en,"[TextLink(text='forum.0xprotocol.org/t/governance-0…', url='https://forum.0xprotocol.org/t/governance-0x-protocol-treasury-grants-lifecycle/3582', tcourl='https://t.co/YtfEsTev44', indices=(69, 92)), TextLink(text='forum.0xProtocol.org', url='http://forum.0xProtocol.org', tcourl='https://t.co/1xqZTuXHRZ', indices=(221, 244)), TextLink(text='discord.com/invite/officia…', url='http://discord.com/invite/official0x', tcourl='https://t.co/GLFa7VSss1', indices=(247, 270))]",,,,1.656778395609604e+18,https://twitter.com/zeroexprotocol,,,,,,
34,2023-05-11 21:48:45+00:00,1656778395609604097,"4/ No need to reinvent the wheel.

1. Governance Forum post @ https://t.co/1xqZTuXHRZ
2. Temperature Check @ https://t.co/NyX6kRs6vy
3. On-chain Proposal @ https://t.co/SdY2qyXr6V

A modified scoring rubric from @optimismFND Grant Council is provided to help assess proposals.",https://twitter.com/zeroexprotocol/status/1656778395609604097,zeroexprotocol,544,1,1,8,0,en,"[TextLink(text='forum.0xProtocol.org', url='http://forum.0xProtocol.org', tcourl='https://t.co/1xqZTuXHRZ', indices=(62, 85)), TextLink(text='snapshot.org/#/0xgov.eth', url='http://snapshot.org/#/0xgov.eth', tcourl='https://t.co/NyX6kRs6vy', indices=(109, 132)), TextLink(text='governance.0xProtocol.org', url='http://governance.0xProtocol.org', tcourl='https://t.co/SdY2qyXr6V', indices=(156, 179))]",,,,1.656778394519085e+18,https://twitter.com/zeroexprotocol,"[User(username='optimismFND', id=1044836083530452992, displayname='Optimism (✨🔴_🔴✨)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
35,2023-05-11 21:48:45+00:00,1656778394519085057,"3/ 0xEVE showed that grants can be one use amongst many of the treasury, to help grow the 0x Protocol ecosystem.

Using the lessons learned from 0xEVE and others in the ecosystem, the community is updating the full lifecycle of a 0x Protocol Grant.",https://twitter.com/zeroexprotocol/status/1656778394519085057,zeroexprotocol,544,1,0,6,0,en,,,,,1.6567783933278986e+18,https://twitter.com/zeroexprotocol,,,,,,
36,2023-05-11 21:48:45+00:00,1656778393327898625,"2/ Over the past 2 years, the community has voted to distribute ~$2.5M in grants to ~20 teams that have helped expand the 0x Protocol ecosystem.

🤝 Special shoutout to the 0x Ecosystem Value Experiment (0xEVE) team who spearheaded most of these grants.",https://twitter.com/zeroexprotocol/status/1656778393327898625,zeroexprotocol,544,1,0,8,0,en,,,,,1.6567783915075953e+18,https://twitter.com/zeroexprotocol,,,,,,
37,2023-05-11 21:48:44+00:00,1656778391507595264,"1/ 🧵 0x Protocol Treasury and Updated Grants

0x Protocol Treasury was launched in April 2021 and has received funding from @0xProject, @0xPolygon, @CeloOrg, and @arbitrum. As of today, those assets are collectively valued at $5.2M.",https://twitter.com/zeroexprotocol/status/1656778391507595264,zeroexprotocol,544,6,4,44,4,en,,,,,,,"[User(username='0xProject', id=826699259441328128, displayname='0x', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='0xPolygon', id=1290205144815108099, displayname='Polygon', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='CeloOrg', id=1009135067153616896, displayname='Celo 🦇 🌳', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='arbitrum', id=1332033418088099843, displayname='Arbitrum (💙,🧡)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
38,2023-05-11 17:09:08+00:00,1656708025514704899,Verify yourself: https://t.co/CpH64gEldG,https://twitter.com/zeroexprotocol/status/1656708025514704899,zeroexprotocol,544,0,0,3,0,en,"[TextLink(text='etherscan.io/tx/0x6ae5c74b0…', url='https://etherscan.io/tx/0x6ae5c74b0e613e7060c71011697147250f7d409a7a60be35c6ba87798b246676#eventlog', tcourl='https://t.co/CpH64gEldG', indices=(17, 40))]",,,,1.6567080240173384e+18,https://twitter.com/zeroexprotocol,,,,,,
39,2023-05-11 17:09:07+00:00,1656708024017338386,"UPDATE: passed and executed ✅

tldr; The grant is provided to help @PurplePayApp  integrate swap functionality to it's regulatory-compliant, privacy-enabled payment platform.",https://twitter.com/zeroexprotocol/status/1656708024017338386,zeroexprotocol,544,1,1,23,0,en,,,,https://twitter.com/zeroexprotocol/status/1655292963612663809,,,"[User(username='PurplePayApp', id=1594950228351676416, displayname='Purple Pay 💜', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
40,2023-05-10 01:39:01+00:00,1656111567409238016,"Everything is transparently held on-chain.

Ethereum - 0x0bB1810061C2f5b2088054eE184E6C79e1591101
Arbitrum - 0x1cc2810061c2f5B2088054EE184E6c79E1592212

Learn more about the Inbox + Retryable ticket and alias address here: https://t.co/RmLtLKkCPR",https://twitter.com/zeroexprotocol/status/1656111567409238016,zeroexprotocol,544,0,0,6,0,en,"[TextLink(text='developer.arbitrum.io/arbos/l1-to-l2…', url='https://developer.arbitrum.io/arbos/l1-to-l2-messaging', tcourl='https://t.co/RmLtLKkCPR', indices=(223, 246))]",,,,1.6561115664570368e+18,https://twitter.com/zeroexprotocol,,,,,,
41,2023-05-10 01:39:01+00:00,1656111566457036801,"Have an idea of what the funds should be used for?

Pop into the discussion forum and drop your idea there 👇
https://t.co/1xqZTuXa2r",https://twitter.com/zeroexprotocol/status/1656111566457036801,zeroexprotocol,544,1,0,7,0,en,"[TextLink(text='forum.0xProtocol.org', url='http://forum.0xProtocol.org', tcourl='https://t.co/1xqZTuXa2r', indices=(109, 132))]",,,,1.656111565236519e+18,https://twitter.com/zeroexprotocol,,,,,,
42,2023-05-10 01:39:00+00:00,1656111565236518914,"💰 TREASURY UPDATE 💰

Thank you @arbitrum for the generous airdrop of 643,851 ARB to
@zeroexprotocol!

The community-owned treasury has received the funds in the aliased L2 address and leverage Arbitrum's Inbox + Retryable ticket to disburse funds via on-chain governance.",https://twitter.com/zeroexprotocol/status/1656111565236518914,zeroexprotocol,544,7,5,33,1,en,,,,,,,"[User(username='arbitrum', id=1332033418088099843, displayname='Arbitrum (💙,🧡)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='zeroexprotocol', id=1629210812949704712, displayname='0x Protocol', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
43,2023-05-07 19:26:11+00:00,1655292965068128257,"As they say, ""Don't trust, verify."" 

Here's the Etherscan for 0x Protocol Treasury so that you can verify what's going on yourself: https://t.co/AAtRLHWmjx

That said, apologies again for the bug in the UI.",https://twitter.com/zeroexprotocol/status/1655292965068128257,zeroexprotocol,544,0,0,8,0,en,"[TextLink(text='etherscan.io/address/0x0bb1…', url='https://etherscan.io/address/0x0bb1810061c2f5b2088054ee184e6c79e1591101', tcourl='https://t.co/AAtRLHWmjx', indices=(133, 156))]",,,,1.6552929636126638e+18,https://twitter.com/zeroexprotocol,,,,,,
44,2023-06-04 11:41:35+00:00,1665322906782425088,"In the near future, we are determined to address the liquidity issue by implementing steps and strategies that provide a strong defence against large-scale market sell-offs, making 0x0 a preferred choice for investors and ensuring a satisfactory investment experience.",https://twitter.com/0x0Audits/status/1665322906782425088,0x0Audits,11282,6,6,84,0,en,,,,,1.66532290374153e+18,https://twitter.com/0x0Audits,,,,,,
45,2023-06-04 11:41:35+00:00,1665322903741530114,"To those who view the price of 0x0 as solely speculative, we encourage a reevaluation. Our project is pioneering groundbreaking innovations yet to be witnessed in the market. These transformative endeavours merit substantial long-term value, transcending minor corrections.",https://twitter.com/0x0Audits/status/1665322903741530114,0x0Audits,11282,1,3,66,0,en,,,,,1.6653229008475095e+18,https://twitter.com/0x0Audits,,,,,,
46,2023-06-04 11:41:34+00:00,1665322900847509508,"We injected $1.25 million worth of liquidity, burnt over $4 million worth of #0x0 tokens (at the current price), allocated funds for marketing and development, and implemented buybacks when necessary. Additionally, we organized generous competitions to engage our community.",https://twitter.com/0x0Audits/status/1665322900847509508,0x0Audits,11282,5,7,89,2,en,,,,,1.6653228967915684e+18,https://twitter.com/0x0Audits,,,,['0x0'],,
47,2023-06-04 11:41:33+00:00,1665322896791568384,We proactively addressed concerns pertaining to fraudulent activities and exploitative practices within the Ethereum space by demonstrating transparency and taking decisive measures.,https://twitter.com/0x0Audits/status/1665322896791568384,0x0Audits,11282,2,4,52,0,en,,,,,1.6653228933103247e+18,https://twitter.com/0x0Audits,,,,,,
48,2023-06-04 11:41:32+00:00,1665322893310324736,"We acknowledged the influential role of communities in spreading awareness, surpassing that of influencers or venture capitalists. As such, we prioritize community members and welcome their ideas with open arms, irrespective of their token holdings.",https://twitter.com/0x0Audits/status/1665322893310324736,0x0Audits,11282,1,2,46,0,en,,,,,1.6653228905631416e+18,https://twitter.com/0x0Audits,,,,,,
49,2023-06-04 11:41:31+00:00,1665322890563141632,"To counter these issues, we introduced a revenue share model that allocates 100% of generated fees from utilities to #0x0 token holders.",https://twitter.com/0x0Audits/status/1665322890563141632,0x0Audits,11282,1,3,51,1,en,,,,,1.665322887710929e+18,https://twitter.com/0x0Audits,,,,['0x0'],,
50,2023-06-04 11:41:31+00:00,1665322887710928897,"We observed a prevalent trend of rapid price fluctuations and market manipulation in which token holders lacked incentives to hold long-term, resulting in a mere exchange of wealth. Furthermore, the utility of these tokens often did not align with their intended purpose.",https://twitter.com/0x0Audits/status/1665322887710928897,0x0Audits,11282,1,2,44,0,en,,,,,1.6653228844939878e+18,https://twitter.com/0x0Audits,,,,,,
51,2023-06-04 11:41:30+00:00,1665322884493987843,"To address this pressing issue, we developed a privacy mixer and decentralized exchange (DEX) that ensures user privacy and diligently tracks wallets associated with known scammers, effectively preventing their usage.",https://twitter.com/0x0Audits/status/1665322884493987843,0x0Audits,11282,1,2,44,0,en,,,,,1.665322881646035e+18,https://twitter.com/0x0Audits,,,,,,
52,2023-06-04 11:41:29+00:00,1665322881646034944,"We identified a privacy gap within the Ethereum space, with existing solutions primarily utilized by scammers or hackers and subsequently blacklisted by reputable organizations. At the same time, centralized exchanges (CEXs) offer privacy but lack decentralization.",https://twitter.com/0x0Audits/status/1665322881646034944,0x0Audits,11282,2,3,50,0,en,,,,,1.6653228780095939e+18,https://twitter.com/0x0Audits,,,,,,
53,2023-06-04 11:41:28+00:00,1665322878009593862,"We recognized traditional audits' high cost and time-consuming nature, prompting us to leverage AI technology to expedite the process and enhance efficiency. By doing so, we aim to safeguard investors from potential rug pulls.",https://twitter.com/0x0Audits/status/1665322878009593862,0x0Audits,11282,1,2,52,0,en,,,,,1.6653228739368305e+18,https://twitter.com/0x0Audits,,,,,,
54,2023-06-04 11:41:28+00:00,1665322873936830465,"Revolutionizing the Ethereum Space: Introducing our Game-Changing Solutions

A contemplation, realization, and reflection thread on #0x0 and its transformative ecosystem.

Let's dive into the challenges, solutions, and the future of efficiency, privacy, and community empowerment.",https://twitter.com/0x0Audits/status/1665322873936830465,0x0Audits,11282,28,92,306,7,en,,,,,,,,,,['0x0'],,
55,2022-03-07 18:30:40+00:00,1500901765402828805,Who's ready? 👻,https://twitter.com/RamsesExchange/status/1500901765402828805,RamsesExchange,29779,0,0,0,0,en,,,,,,,,,,,,
56,2022-03-07 18:30:40+00:00,1500901765402828805,Who's ready? 👻,https://twitter.com/RamsesExchange/status/1500901765402828805,RamsesExchange,29779,0,0,0,0,en,,,,,,,,,,,,
57,2023-05-31 01:39:20+00:00,1663721793452900354,"Don't miss the latest #0xMonero project update! 
👉https://t.co/X6RON6DJYO",https://twitter.com/0xMonero/status/1663721793452900354,0xMonero,1980,0,1,2,0,en,"[TextLink(text='t.me/Monero0xMR', url='https://t.me/Monero0xMR', tcourl='https://t.co/X6RON6DJYO', indices=(50, 73))]",,,,,,,,,['0xMonero'],,"SummaryCard(title='0xMonero', url='https://t.me/Monero0xMR', description='0xMonero is a multi-contract, multi-chain, privacy focused project. Mixer- @TIP_0xMR_bot Twitter- twitter.com/0xMonero', thumbnailUrl='https://pbs.twimg.com/card_img/1663483506608033794/MXykkz3y?format=jpg&name=orig', siteUser=User(username='telegram', id=1689053928, displayname='Telegram Messenger', rawDescription='Simple, fast, secure – and synced across all your devices. One of the top 5 most-downloaded apps in the world with over 700 million active users.', renderedDescription='Simple, fast, secure – and synced across all your devices. One of the top 5 most-downloaded apps in the world with over 700 million active users.', descriptionLinks=None, verified=False, created=datetime.datetime(2013, 8, 21, 19, 47, 5, tzinfo=datetime.timezone.utc), followersCount=1434230, friendsCount=97, statusesCount=48902, favouritesCount=7350, listedCount=4221, mediaCount=3595, location='', protected=None, link=TextLink(text='telegram.org', url='http://telegram.org', tcourl='https://t.co/zHAc9lS7Jy', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1183117696730390529/LRDASku7_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/1689053928/1392066683', label=None, blue=True, blueType=None), creatorUser=None)"
58,2023-05-31 00:29:00+00:00,1663704091703246851,"As AI technology advances, ensure your privacy and security with #0xMonero's #0xTIP mixer and private bridge. Stay one step ahead and safeguard your crypto transactions. 🔒🛡️",https://twitter.com/0xMonero/status/1663704091703246851,0xMonero,1980,2,1,2,0,en,,,,,,,,,,"['0xMonero', '0xTIP']",,
59,2023-05-30 02:48:39+00:00,1663376849223954432,"#0xMR is now tradeable on @Droidex_io. #DroidEx is a multi-chain DEX aggregator that finds you the best price for your trade.  

https://t.co/e72N4RpJjC",https://twitter.com/0xMonero/status/1663376849223954432,0xMonero,1980,2,3,5,0,en,"[TextLink(text='droidex.io/swap?network=e…', url='https://droidex.io/swap?network=erc-20&from=ETH&to=0xMR', tcourl='https://t.co/e72N4RpJjC', indices=(129, 152))]",,,,,,"[User(username='Droidex_io', id=1481573486669836295, displayname='DROIDEX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,"['0xMR', 'DroidEx']",,
60,2023-05-30 00:28:00+00:00,1663341451965775873,"#0xMonero has thrived for 3 years thanks to a good team, strong community, and real-world utility. We're here to stay through bear and bull markets alike. 💪📈",https://twitter.com/0xMonero/status/1663341451965775873,0xMonero,1980,0,1,4,0,en,,,,,,,,,,['0xMonero'],,
61,2023-05-29 00:28:00+00:00,1662979064075010053,"Don't miss out on #0xMR farming pool rewards on #Gnosis chain, available until late 2023. Join the action at https://t.co/8e8qWhRtmv",https://twitter.com/0xMonero/status/1662979064075010053,0xMonero,1980,0,1,2,0,en,"[TextLink(text='swapr.eth.link/#/rewards/camp…', url='https://swapr.eth.link/#/rewards/campaign/0x8c88eA1fD60462Ef7004B9e288afCB4680a3c50c/0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d/0xd8DC3F40E8bf57D605f155Dc61f0a7Bf806ce72d?chainId=100', tcourl='https://t.co/8e8qWhRtmv', indices=(109, 132))]",,,,,,,,,"['0xMR', 'Gnosis']",,"SummaryCard(title='Swapr', url='https://swapr.eth.link/#/rewards/campaign/0x8c88eA1fD60462Ef7004B9e288afCB4680a3c50c/0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d/0xd8DC3F40E8bf57D605f155Dc61f0a7Bf806ce72d?chainId=100', description='A governance-enabled automated market maker with adjustable fees.', thumbnailUrl='https://pbs.twimg.com/card_img/1663678642172448771/OcykRu7A?format=png&name=orig', siteUser=None, creatorUser=None)"
62,2023-05-28 00:27:00+00:00,1662616424668438532,Experience seamless trading of ETH/0xMR and MintME/0xMR pairs on #MintMe exchange. Benefit from limit orders and a smooth trading experience. #0xMonero https://t.co/rVEkHDR3nl,https://twitter.com/0xMonero/status/1662616424668438532,0xMonero,1980,0,1,1,0,en,"[TextLink(text='Mintme.com', url='http://Mintme.com', tcourl='https://t.co/rVEkHDR3nl', indices=(152, 175))]",,,,,,,,,"['MintMe', '0xMonero']",,"SummaryCard(title='mintMe | create your own token, monetize yourself!', url='http://Mintme.com', description='MintMe is a blockchain crowdfunding platform where patrons also earn on their favorite influencer success. Anyone can create a token that represents themselves or their project. When you create a...', thumbnailUrl='https://pbs.twimg.com/card_img/1662166944462565376/iWWC4JIM?format=png&name=orig', siteUser=None, creatorUser=User(username='mintme', id=249196569, displayname='mint', rawDescription='', renderedDescription='', descriptionLinks=None, verified=False, created=datetime.datetime(2011, 2, 8, 15, 38, 33, tzinfo=datetime.timezone.utc), followersCount=5, friendsCount=0, statusesCount=0, favouritesCount=0, listedCount=0, mediaCount=0, location='', protected=None, link=None, profileImageUrl='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profileBannerUrl=None, label=None, blue=False, blueType=None))"
